business_id	name	address	city	state	postal_code	latitude	longitude	stars	review_count	Access.dogs	Access.wheelchair	Ambience.casual	Ambience.classy	Ambience.divey	Ambience.hipster	Ambience.intimate	Ambience.romantic	Ambience.touristy	Ambience.trendy	Ambience.upscale	Equip.OutdoorSeating	Equip.TV	Equip.WiFi	Good4Meal.breakfast	Good4Meal.brunch	Good4Meal.dessert	Good4Meal.dinner	Good4Meal.latenight	Good4Meal.lunch	Parking.Bike	Parking.car	Pay.CreditCards	Pay.DriveThru	Pay.PriceRange	Service.alcohol	Service.caters	Service.delivery	Service.reservations	Service.takeout	Style.Attire	Style.GoodForGroups	Style.GoodForKids	Style.NoiseLevel	CAT.Dessert	CAT.Drink	CAT.Food.Cheesesteaks	CAT.Food.HotDogs	CAT.Food.Poke	CAT.Food.Buffets	CAT.Food.Ramen	CAT.Food.ChickenWings	CAT.Food.Pizza	CAT.Food.Kebab	CAT.Food.Tacos	CAT.Food.Salad	CAT.Food.Soup	CAT.Food.Noodles	CAT.Food.FastFood	CAT.Food.Sandwiches	CAT.Food.Burgers	CAT.Food.Barbeque	CAT.Food.Seafood	CAT.Food.Steakhouses	CAT.Food.Tapas	CAT.Food.Sushi	CAT.Alcohol.Wine	CAT.Alcohol.Beer	CAT.Cuisine.EU.Mediterranean	CAT.Cuisine.EU.Belgian	CAT.Cuisine.EU.French	CAT.Cuisine.EU.German	CAT.Cuisine.EU.Spanish	CAT.Cuisine.EU.ModernEU	CAT.Cuisine.AS.Mideastern	CAT.Cuisine.AF.African	CAT.Cuisine.AM.Caribbean	CAT.Cuisine.AM.Hawaiian	CAT.Cuisine.AM.Southern	CAT.Cuisine.AM.American(Traditional)	CAT.Cuisine.AM.Canadian(New)	CAT.Cuisine.AM.American(New)	CAT.Cuisine.AS.Chinese	CAT.Cuisine.AS.Asian	CAT.Cuisine.AS.Indian	CAT.Cuisine.AS.Vietnamese	CAT.Cuisine.AS.Japanese	CAT.Cuisine.AS.Korean	CAT.Cuisine.AS.Thai	CAT.Special.Gluten-Free	CAT.Special.Halal	CAT.Special.Vegan	CAT.Special.Vegetarian	HOURS.Monday.Breakfast	HOURS.Monday.Lunch	HOURS.Monday.Afternoon	HOURS.Monday.Dinner	HOURS.Tuesday.Breakfast	HOURS.Tuesday.Lunch	HOURS.Tuesday.Afternoon	HOURS.Tuesday.Dinner	HOURS.Wednesday.Breakfast	HOURS.Wednesday.Lunch	HOURS.Wednesday.Afternoon	HOURS.Wednesday.Dinner	HOURS.Thursday.Breakfast	HOURS.Thursday.Lunch	HOURS.Thursday.Afternoon	HOURS.Thursday.Dinner	HOURS.Friday.Breakfast	HOURS.Friday.Lunch	HOURS.Friday.Afternoon	HOURS.Friday.Dinner	HOURS.Saturday.Breakfast	HOURS.Saturday.Lunch	HOURS.Saturday.Afternoon	HOURS.Saturday.Dinner	HOURS.Sunday.Breakfast	HOURS.Sunday.Lunch	HOURS.Sunday.Afternoon	HOURS.Sunday.Dinner
qeJnMI5RmyJ2TZvkqvjn6Q	Biaggi's Ristorante Italiano	2235 S Neil St	Champaign	IL	61820	40.0865504478	-88.2469860629	3.5	199	None	None	False	True	False	False	False	False	False	False	False	True	True	no	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
LwFJ_aZWWvaKYF1B_oANuA	Fabulous Freddy's	4309 W Craig Rd	North Las Vegas	NV	89032	36.238926	-115.198928	2.5	199	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	False	True	True	None	2	None	False	None	None	False	None	None	None	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.5	4.0	3.0	2.0	2.5	4.0	3.0	2.0	2.5	4.0	3.0	2.0	2.5	4.0	3.0	2.0	2.5	4.0	3.0	2.0	2.5	4.0	3.0	2.0	3.5	0.0	0.0	0.0
x0LohgBoD53hIa3BMM00PQ	The Free House Pub	1902 Parmenter St	Middleton	WI	53562	43.096159	-89.511939	3.5	195	None	None	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	full_bar	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	9.5	0.0	3.0	3.0	9.5	0.0	3.0	3.0	5.0
9kjk05G50XWnmJQBz_wcnw	Umami	21 E 6th St	Tempe	AZ	85281	33.42399	-111.939011	4.0	204	None	None	True	False	False	False	False	False	False	False	False	True	True	free	None	None	None	None	None	None	True	True	True	None	2	full_bar	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0
Lzg7YuoP1SDyg2S5lvBvhg	Good Fella Korean Bistro	5035 S Fort Apache Rd, Unit 106	Las Vegas	NV	89148	36.097675	-115.2976027	4.5	200	False	True	True	False	False	False	False	False	False	False	False	False	True	no	False	None	False	True	None	True	True	True	True	None	2	none	False	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0
_euNvs0P14284FXN1vZ_Pw	Crema Cafe	4124 Monona Dr	Madison	WI	53716	43.0785876	-89.3240091	4.0	199	None	None	True	False	False	False	False	False	False	False	False	True	False	free	True	True	False	False	False	True	True	True	True	None	1	none	True	False	False	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	3.5	4.0	1.5	0.0	3.5	4.0	1.5	0.0	3.5	4.0	1.5	0.0	3.5	4.0	1.5	0.0	3.5	4.0	1.5	0.0	3.0	4.0	0.0	0.0	3.0	4.0	0.0	0.0
UtZgmOHDW_fbXasbTuZhWA	Farmer Boys	85 N Stephanie St	Henderson	NV	89074	36.0335082	-115.0471237	3.0	200	False	None	True	False	False	False	False	False	False	None	False	True	False	free	True	False	False	True	False	True	False	True	True	True	2	none	False	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0
KRaxPApQv43oX6Dcv3jKQA	Beach Café	3801 S Las Vegas Blvd	Las Vegas	NV	89109	36.0990077275	-115.1714108763	3.0	205	None	None	True	False	False	False	False	False	False	False	False	True	True	paid	True	False	False	False	False	True	False	True	True	None	2	full_bar	False	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0
6_I3WEiwzx4ZyPZ3vlEUsg	Inizio Pizza Napoletana	2230 Park Rd, Ste 101	Charlotte	NC	28203	35.1990692	-80.8525254	4.5	199	True	None	True	False	False	False	False	False	False	True	False	True	False	free	False	False	True	True	False	True	True	True	True	None	2	beer_and_wine	None	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	4.5
ghaj1MZzPW1qXYCZWfoTTw	Live Organic Food Bar	264 Dupont Street	Toronto	ON	M5R 1V7	43.675106	-79.4067793	4.0	200	None	None	True	True	None	True	False	False	False	False	False	True	False	no	False	False	False	True	False	True	True	True	None	None	2	full_bar	True	True	True	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	0.0	0.0	0.0	0.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.5	0.0	2.5	3.0	4.5	0.0	2.5	3.0	4.0
iAhAnPxgKb6fzxrEcoHtlw	OEB Breakfast	222 5 Avenue SW, Suite 110	Calgary	AB	T2P 4K3	51.0487478	-114.0656203	4.5	201	False	True	True	False	None	True	False	False	False	True	False	False	False	free	True	True	False	False	False	True	True	True	None	None	2	beer_and_wine	False	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	3.5	4.0	0.0	0.0	3.5	4.0	0.0	0.0	3.5	4.0	0.0	0.0	3.5	4.0	0.0	0.0	2.0	4.0	0.75	0.0	2.0	4.0	0.75	0.0
_eJ2ETotJBzZBQS15fD-8A	Fran's Restaurant	200 Victoria Street	Toronto	ON	M5B 2R3	43.6543965446	-79.3790650247	3.0	195	None	None	True	False	False	False	False	False	False	False	False	True	True	no	True	True	None	None	True	True	True	True	None	False	2	full_bar	True	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
_dfqxi1krqXmVHoGkfPnXg	Hibachi Grill Super Buffet	1164 W Southern Ave	Mesa	AZ	85210	33.3940329	-111.8565791	3.0	198	None	None	True	True	False	False	False	False	False	False	False	False	True	no	False	False	None	True	False	True	True	True	True	None	2	beer_and_wine	False	None	False	True	casual	True	True	average	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.5
9S7RUjzkdpU4MDxUxkvLvg	TGI Fridays	409 W Wt Harris Blvd	Charlotte	NC	28262	35.3078037	-80.7542218	2.0	196	None	None	True	False	False	False	False	False	None	False	False	True	True	free	False	False	False	True	False	True	False	True	True	None	2	full_bar	False	True	False	True	casual	True	True	very_loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	8.0	0.0	3.0	3.0	8.0	0.0	0.0	0.0	0.0
AZlnpvILz5cEWJifjr2CSQ	Roma Deli II and Wine Shop	8524 W Sahara Ave	Las Vegas	NV	89117	36.1445144	-115.277522	4.0	202	None	None	True	False	False	False	False	False	False	False	False	True	True	no	False	False	True	True	False	True	True	True	True	None	2	beer_and_wine	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
XUcJiJx4x1RBtE31XrNexw	Market	1137 Linda St	Rocky River	OH	44116	41.481787	-81.840207	3.5	197	False	True	True	True	False	False	False	False	False	False	False	True	True	free	False	True	False	True	False	False	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	8.0	0.0	3.0	3.0	8.0	0.0	4.0	3.0	5.0
MdjIl105vqCYUGKFSUVytA	Colette Grand Cafe	550 Wellington Street W	Toronto	ON	M5V 2V5	43.6428452	-79.4016711	3.5	202	None	None	False	False	None	False	False	False	False	False	False	True	False	free	False	True	False	False	False	True	False	True	None	None	3	full_bar	False	False	False	False	dressy	True	False	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	3.0	1.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	0.0	4.0	0.5	0.0	0.0	4.0	0.5	0.0
LFOIMbdGcwEFsUVJKB6_Ng	Zella's Pizza and Cheesesteaks	1464 E Williamsfield Rd, Ste 108	Gilbert	AZ	85295	33.3074641	-111.7585504	3.5	204	None	True	True	False	False	False	False	False	False	False	False	False	True	free	False	False	False	True	False	True	True	True	True	None	1	none	True	True	False	True	casual	True	True	average	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	4.0
A3BzaW-pEmIH4Fu6dav7HA	Grand Café	2300 Paseo Verde Pkwy	Henderson	NV	89052	36.020696	-115.0901928	2.5	195	None	None	False	True	False	False	False	False	False	False	False	False	True	free	True	False	True	False	False	True	True	True	True	None	2	full_bar	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e_yxY8iYwK6WDnUSz3v8ng	Flour Italian Kitchen	34205 Chagrin Blvd	Moreland Hills	OH	44022	41.455111	-81.443116	3.5	204	False	True	False	True	False	False	False	False	False	True	False	True	True	free	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0
vYeSTLvRuTuWoZV6tmvAxw	Wy-Knot Cafe	2325 N 7th St	Phoenix	AZ	85006	33.474229	-112.064787	4.0	195	None	None	True	False	False	False	False	False	False	False	False	True	False	free	None	None	None	None	None	None	None	True	True	None	2	none	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.5	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.5	4.0	1.0	0.0	2.5	4.0	1.0	0.0	2.5	4.0	1.0	0.0	2.0	4.0	1.0	0.0	2.0	4.0	1.0	0.0
I9nziYEw4YIFjr3ZDBpFog	Abyssinia Restaurant and Cafe	842 E Indian School Rd	Phoenix	AZ	85014	33.495331	-112.063083	4.5	198	False	True	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	none	True	False	True	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	1.0	3.0	5.0
TMirWwTikHCn5H82K9QMXQ	Cain's Local Bar + Kitchen	3239 W Liberty Ave	Pittsburgh	PA	15216	40.389735	-80.0409233	3.0	200	None	True	True	False	False	False	False	False	False	False	False	False	True	free	None	None	False	True	True	None	True	True	True	None	2	full_bar	True	True	True	True	casual	True	True	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	4.0	3.0	9.0
e6abKOxJ2CyEwXLq2tI-yQ	Hough's	563 Greenfield Ave	Pittsburgh	PA	15207	40.4262619019	-79.9403305054	4.0	199	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	False	False	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	3.0	3.0	9.0	0.0	4.0	3.0	3.0
XFU7XiXOo7LB3uPLecRlOw	Mymy Chicken	9 Spring Garden Avenue	Toronto	ON	M2N	43.7642799	-79.4109193	4.0	200	None	None	True	False	None	False	False	False	False	True	False	False	True	no	False	False	False	True	None	False	True	True	None	None	2	beer_and_wine	False	False	False	True	casual	True	True	loud	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	9.0
OjXXfBcsaGMcXJ5In6pJcQ	Thai Gourmet	4505 Liberty Ave	Pittsburgh	PA	15224	40.4631879	-79.9514861	4.5	196	None	None	True	False	False	False	False	False	False	False	False	False	False	no	False	False	False	True	False	True	True	True	True	None	2	none	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	4.0
RNvVqnX-BLyT4Oe6FIyeJQ	Soma Chocolatemaker	443 King Street West	Toronto	ON	M5V 1K4	43.6451665	-79.3957597	4.5	200	False	False	None	None	None	None	None	None	None	None	None	None	None	no	None	None	None	None	None	None	True	True	True	None	2	None	False	None	None	True	None	None	None	None	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	1.0	4.0	3.0	4.0	1.0	4.0	3.0	4.0	1.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	3.0	3.0	2.0
0gWg-kqRLEQbhui8b_v2Xw	Hi Scores - Blue Diamond	4785 Blue Diamond Rd	Las Vegas	NV	89139	36.0330131	-115.2056359	4.0	197	False	True	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	False	False	False	True	True	True	None	2	full_bar	None	True	False	True	None	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S5RLqt9XkvZxoTMKXuF-MA	Starbucks	5757 Paradise Rd.	Las Vegas	NV	89118	36.08418521	-115.1510014	2.5	203	None	None	None	None	None	None	None	None	None	None	None	False	None	free	None	None	None	None	None	None	False	False	True	None	2	None	False	None	None	True	None	None	None	None	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5	5.5	4.0	3.0	0.5
iBPSrhDr7IlfMywxCIp-wA	Cafe Rio	65 E Horizon Ridge Pkwy	Henderson	NV	89002	36.0087750748	-114.9915477299	2.0	198	None	None	False	False	False	False	False	False	False	False	False	True	True	no	False	False	False	False	False	True	True	False	True	None	1	none	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	6.0	0.0	3.5	3.0	6.0	0.0	3.0	3.0	4.0
Chr3YCuvt2mD-BHgqeo-OA	Chicken Latino	155 21st St	Pittsburgh	PA	15222	40.4516497734	-79.9831724167	4.0	203	None	None	True	False	False	False	False	False	False	False	False	True	True	no	False	False	False	False	False	True	True	True	True	None	1	none	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	2.0	0.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	0.0
xM37qm9Wbc-hOAS7-Xse7g	Kaiseki Yuzu	3900 Spring Mountain Rd, Unit 5	Las Vegas	NV	89102	36.01411	-115.13497	4.5	203	False	True	True	True	False	False	False	False	False	False	False	False	False	no	False	False	False	True	False	True	False	True	True	None	2	beer_and_wine	False	False	True	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
UeEzvTGkSyaHRvWTlZ1ISA	Amazing Thai 2	7425 S Durango Dr, Ste 101	Las Vegas	NV	89113	36.0532899	-115.2795449	4.0	201	False	None	True	None	None	False	None	False	False	None	False	False	True	no	False	True	True	True	False	True	False	False	True	None	2	none	True	True	True	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q2KtxnPa6rPSpAlMbg9l8g	Nothing Bundt Cakes	17025 N Scottsdale Rd, Ste 110	Scottsdale	AZ	85255	33.6402061147	-111.9245576516	4.0	204	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	True	True	True	None	2	None	True	False	None	True	None	None	None	None	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	0.0	4.0	1.0	0.0
